,system_id,system_name,date_stamp,energy_prod(KWh),energy_life(MWh),C02 (Kg),KWp,performance,lat,lon,date_installed
0,1888434222,Iramoo Community Centre ,2018-09-15,98.3,,90.44,35.2,2.8,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-09-16,134.2,,123.46,35.2,3.8,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-09-17,168.6,,155.15,35.2,4.8,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-09-18,85.9,,79.0,35.2,2.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-09-19,144.3,,132.74,35.2,4.1,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-09-20,132.3,,121.75,35.2,3.8,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-09-25,127.8,,117.6,35.2,3.6,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-09-26,191,,175.72,35.2,5.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-09-27,186.3,,171.43,35.2,5.3,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-19,172.3,,158.54,35.2,4.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-20,93.5,,86.01,35.2,2.7,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-21,155.6,,143.16,35.2,4.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-24,157.8,,145.15,35.2,4.5,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-26,143.4,,131.92,35.2,4.1,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-23,112.5,,103.51,35.2,3.2,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-25,206.4,,189.92,35.2,5.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-12-26,250.1,,230.05,35.2,7.1,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-09-28,102.5,,94.26,35.2,2.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-09-29,108.3,,99.62,35.2,3.1,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-09-30,161.8,,148.82,35.2,4.6,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-01,192.7,,177.33,35.2,5.5,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-03,54.2,,49.85,35.2,1.5,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-05,203.1,,186.81,35.2,5.8,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-02,136.8,,125.88,35.2,3.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-04,118.9,,109.42,35.2,3.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-06,197.1,,181.3,35.2,5.6,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-08,157.5,,144.91,35.2,4.5,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-07,143.7,,132.16,35.2,4.1,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-11,207.1,,190.54,35.2,5.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-09,50.1,,46.09,35.2,1.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-10,164.5,,151.33,35.2,4.7,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-12,207.4,,190.79,35.2,5.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-13,200.4,,184.39,35.2,5.7,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-14,171.9,,158.16,35.2,4.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-15,135.2,,124.43,35.2,3.8,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-16,34.8,,31.99,35.2,1,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-18,83.4,,76.74,35.2,2.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-17,129.2,,118.84,35.2,3.7,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-22,206.9,,190.36,35.2,5.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-29,188.2,,173.17,35.2,5.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-27,124.9,,114.92,35.2,3.6,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-28,189,,173.91,35.2,5.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-30,205.8,,189.3,35.2,5.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-11-07,150.8,,138.75,35.2,4.3,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-10-31,124,,114.08,35.2,3.5,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-11-01,109.6,,100.82,35.2,3.1,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-11-04,174.6,,160.68,35.2,5,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-11-02,119.4,,109.86,35.2,3.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-11-03,154,,141.71,35.2,4.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-11-05,117,,107.66,35.2,3.3,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-11-08,140.8,,129.57,35.2,4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-11-06,76.3,,70.15,35.2,2.2,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-12-16,112,,103.05,35.2,3.2,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-12-25,226.3,,208.17,35.2,6.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-03-16,164.4,,151.2,35.2,4.7,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-03-17,166.9,,153.58,35.2,4.7,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-03-19,80,,73.64,35.2,2.3,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-03-18,160.5,,147.63,35.2,4.6,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-03-20,61.1,,56.22,35.2,1.7000000000000002,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-03-21,88.2,,81.11,35.2,2.5,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-04-13,78.3,,72.06,35.2,2.2,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-04-14,129.4,,119.04,35.2,3.7,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-11-21,176.7,,162.56,35.2,5,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-04-16,125.6,,115.6,35.2,3.6,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-04-17,93.9,,86.37,35.2,2.7,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-04-18,104.4,,96.08,35.2,3,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-04-29,106.8,,98.29,35.2,3,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-05-02,70.8,,65.12,35.2,2,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-05-12,61.9,,56.94,35.2,1.8,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-06-29,14.5,,13.35,35.2,0.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-06-30,85.7,,78.87,35.2,2.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-07-03,48.9,,45.01,35.2,1.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-07-04,82.8,,76.15,35.2,2.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-11-22,155.1,,142.71,35.2,4.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-11-28,219.7,,202.15,35.2,6.2,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-11-28,219.7,,202.15,35.2,6.2,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-11-28,219.7,,202.15,35.2,6.2,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-11-28,219.7,,202.15,35.2,6.2,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-11-28,219.7,,202.15,35.2,6.2,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-11-30,171.9,,158.11,35.2,4.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-11-28,219.7,,202.15,35.2,6.2,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-12-04,179.4,,165.09,35.2,5.1,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-11-29,164.9,,151.7,35.2,4.7,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-12-01,217.5,,200.07,35.2,6.2,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-12-02,151,,138.94,35.2,4.3,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-12-06,221.2,,203.54,35.2,6.3,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-12-03,114.5,,105.32,35.2,3.3,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-12-05,236.7,,217.74,35.2,6.7,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-12-07,187.3,,172.34,35.2,5.3,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-12-08,98.4,,90.53,35.2,2.8,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-12-09,115.2,,106.01,35.2,3.3,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-12-14,114,,104.91,35.2,3.2,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-12-17,175.3,,161.32,35.2,5,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-12-10,217.7,,200.27,35.2,6.2,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-12-11,239.9,,220.7,35.2,6.8,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-12-15,151.9,,139.78,35.2,4.3,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-12-25,226.3,,208.17,35.2,6.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-02,191.1,,175.85,35.2,5.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-07-01,55.4,,50.98,35.2,1.6,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-07-13,76.8,,70.66,35.2,2.2,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-07-23,74.8,,68.85,35.2,2.1,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-08-16,62.2,,57.19,35.2,1.8,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-08-18,65.3,,60.07,35.2,1.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-08-19,108.1,,99.46,35.2,3.1,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-08-20,84,,77.24,35.2,2.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-12-27,215.1,,197.93,35.2,6.1,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-12-28,174.9,,160.94,35.2,5,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-12-29,69.1,,63.55,35.2,2,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-12-30,91.5,,84.17,35.2,2.6,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-12-31,231.1,,212.61,35.2,6.6,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-01,245.7,,226.04,35.2,7,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-03,198.9,,182.97,35.2,5.7,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-04,216.4,,199.1,35.2,6.2,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-05,137,,126.03,35.2,3.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-06,240.5,,221.24,35.2,6.8,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-07,213.6,,196.56,35.2,6.1,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-23,206.5,,189.98,35.2,5.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-23,206.5,,189.98,35.2,5.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-08,213.4,,196.37,35.2,6.1,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-09,206.4,,189.89,35.2,5.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-08-21,105,,96.59,35.2,3,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-09-13,93.1,,85.63,35.2,2.6,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-09-14,159.8,,147.03,35.2,4.5,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-09-15,39.2,,36.03,35.2,1.1,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-09-17,179.9,,165.47,35.2,5.1,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-09-16,139.2,,128.03,35.2,4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-23,206.5,,189.98,35.2,5.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-23,206.5,,189.98,35.2,5.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-23,206.5,,189.98,35.2,5.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-23,206.5,,189.98,35.2,5.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-23,206.5,,189.98,35.2,5.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-23,206.5,,189.98,35.2,5.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-23,206.5,,189.98,35.2,5.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-23,206.5,,189.98,35.2,5.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-23,206.5,,189.98,35.2,5.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-23,206.5,,189.98,35.2,5.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-29,223.4,,205.48,35.2,6.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-23,206.5,,189.98,35.2,5.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-02-20,129.4,,119.07,35.2,3.7,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-29,223.4,,205.48,35.2,6.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-29,223.4,,205.48,35.2,6.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-30,159,,146.29,35.2,4.5,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-29,223.4,,205.48,35.2,6.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-29,223.4,,205.48,35.2,6.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-01-29,223.4,,205.48,35.2,6.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-02-21,169.4,,155.8,35.2,4.8,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-04-15,110.1,,101.33,35.2,3.1,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-04-23,84.3,,77.53,35.2,2.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-04-24,72,,66.22,35.2,2,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-02-23,206.8,,190.24,35.2,5.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-02-22,200.1,,184.09,35.2,5.7,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-02-24,202.4,,186.21,35.2,5.8,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-02-25,193,,177.52,35.2,5.5,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-02-27,199.1,,183.21,35.2,5.7,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-02-27,199.1,,183.21,35.2,5.7,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-02-28,162.6,,149.58,35.2,4.6,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-03-01,168.4,,154.96,35.2,4.8,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-03-02,180.2,,165.81,35.2,5.1,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-03-03,115.8,,106.52,35.2,3.3,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-03-05,142.8,,131.36,35.2,4.1,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-03-04,177.8,,163.53,35.2,5.1,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-03-06,135.7,,124.81,35.2,3.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-03-07,177.8,,163.55,35.2,5.1,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2019-03-08,93.3,,85.85,35.2,2.7,-37.8983257,144.6227181,2017-10-27
