,system_id,system_name,date_stamp,energy_prod(KWh),energy_life(MWh),C02 (Kg),KWp,performance,lat,lon,date_installed
0,9165429,Werribee Outdoor Pool,2018-08-28,111.7,,102.75,29.8,3.8,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-08-28,111.7,42.4,102.75,29.8,3.8,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-08-29,130.3,,119.84,29.8,4.4,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-08-29,119.2,42.5,109.65,29.8,4,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-08-30,21.2,,19.5,29.8,0.7000000000000001,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-08-30,,42.5,0.92,29.8,,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-08-31,39.9,,36.7,29.8,1.3,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-08-31,39.9,42.5,36.7,29.8,1.3,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-01,69,,63.52,29.8,2.3,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-09-01,69.1,42.6,63.53,29.8,2.3,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-02,102.1,,93.96,29.8,3.4,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-09-02,,42.6,0.92,29.8,,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-03,124.7,,114.68,29.8,4.2,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-09-03,,42.6,0.92,29.8,,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-04,115.5,,106.29,29.8,3.9,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-09-04,,42.6,0.92,29.8,,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-09,75.4,,69.36,29.8,2.5,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-09-09,75.4,43.5,69.36,29.8,2.5,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-05,111.5,,102.58,29.8,3.7,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-09-05,,42.6,0.92,29.8,,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-06,92.1,,84.71,29.8,3.1,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-09-06,92.1,43.2,84.7,29.8,3.1,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-07,95.8,,88.17,29.8,3.2,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-09-07,95.8,43.3,88.16,29.8,3.2,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-08,129.5,,119.1,29.8,4.4,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-09-08,129.5,43.4,119.1,29.8,4.4,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-10,63.5,,58.44,29.8,2.1,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-09-10,63.5,43.5,58.44,29.8,2.1,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-11,138.1,,127.1,29.8,4.6,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-09-11,138.2,43.7,127.1,29.8,4.6,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-12,125.6,,115.51,29.8,4.2,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-09-12,125.6,43.8,115.52,29.8,4.2,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-13,141.8,,130.41,29.8,4.8,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-09-13,141.8,43.9,130.41,29.8,4.8,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-14,141.3,,129.96,29.8,4.7,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-09-14,141.3,44.1,129.96,29.8,4.7,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-15,86.9,,79.96,29.8,2.9,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-09-15,86.9,44.2,79.96,29.8,2.9,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-16,116.8,,107.41,29.8,3.9,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-09-16,116.8,44.3,107.41,29.8,3.9,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-17,148.3,,136.48,29.8,5,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-09-17,148.4,44.4,136.48,29.8,5,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-18,73.6,,67.73,29.8,2.5,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-09-18,73.6,44.5,67.74,29.8,2.5,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-19,130.1,,119.74,29.8,4.4,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-09-19,130.2,44.6,119.74,29.8,4.4,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-20,122.4,,112.61,29.8,4.1,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-09-20,122.4,44.7,112.61,29.8,4.1,-37.9064618,144.6513546,2017-04-27
0,456888,Werribee Outdoor Pool,2018-09-21,122,44.9,112.22,29.8,4.1,-37.9064618,144.6513546,2017-04-27
0,456888,Werribee Outdoor Pool,2018-09-22,147.7,45.0,135.9,29.8,5,-37.9064618,144.6513546,2017-04-27
0,456888,Werribee Outdoor Pool,2018-09-23,79.6,45.1,73.24,29.8,2.7,-37.9064618,144.6513546,2017-04-27
0,456888,Werribee Outdoor Pool,2018-09-24,163.7,45.3,150.64,29.8,5.5,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-25,114.4,,105.27,29.8,3.8,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-09-25,121.3,45.4,111.55,29.8,4.1,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-26,165,,151.79,29.8,5.5,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-09-26,166.1,45.5,152.82,29.8,5.6,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-27,161.8,,148.87,29.8,5.4,-37.9060583,144.6496718,2017-06-20
0,9165429,Werribee Outdoor Pool,2018-10-19,154.6,,142.21,29.8,5.2,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-19,154.6,48.5,142.21,29.8,5.2,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-20,84.4,,77.64,29.8,2.8,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-20,84.4,48.5,77.64,29.8,2.8,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-21,133.2,,122.51,29.8,4.5,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-21,133.2,48.7,122.51,29.8,4.5,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-24,137.3,,126.28,29.8,4.6,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-24,137.3,49.1,126.28,29.8,4.6,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-22,165,,151.79,29.8,5.5,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-22,180.3,48.9,165.89,29.8,6.1,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-23,111.5,,102.57,29.8,3.7,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-23,96.2,48.9,88.48,29.8,3.2,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-26,136.2,,125.28,29.8,4.6,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-12-15,130.1,56.3,119.66,29.8,4.4,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-12-17,145.9,,134.24,29.8,4.9,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-12-17,145.9,56.5,134.24,29.8,4.9,-37.9064618,144.6513546,2017-04-27
0,456888,Werribee Outdoor Pool,2018-09-27,160.7,45.7,147.85,29.8,5.4,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-28,85.9,,79.04,29.8,2.9,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-09-28,85.9,45.8,79.05,29.8,2.9,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-29,97.4,,89.64,29.8,3.3,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-09-29,97.4,45.9,89.64,29.8,3.3,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-09-30,140.2,,128.98,29.8,4.7,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-09-30,140.2,46.0,128.97,29.8,4.7,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-01,164.9,,151.7,29.8,5.5,-37.9060583,144.6496718,2017-06-20
